component,date,value,title,vintage_date,units,freq,seas_adj,updated
CUSR0000SAH2,2016-12-01,232.253,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2017-01-01,233.401,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2017-02-01,234.55,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2017-03-01,234.323,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2017-04-01,236.231,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2017-05-01,237.525,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2017-06-01,238.058,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2017-07-01,238.264,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2017-08-01,238.56,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2017-09-01,238.844,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2017-10-01,238.647,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2017-11-01,239.452,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2017-12-01,239.875,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2018-01-01,239.323,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2018-02-01,241.588,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2018-03-01,241.221,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2018-04-01,241.114,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2018-05-01,241.817,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2018-06-01,241.233,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2018-07-01,240.998,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2018-08-01,242.199,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2018-09-01,240.615,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2018-10-01,242.034,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2018-11-01,242.329,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2018-12-01,244.425,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2019-01-01,242.5,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2019-02-01,241.969,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2019-03-01,242.839,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2019-04-01,242.851,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2019-05-01,242.485,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2019-06-01,241.866,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2019-07-01,242.288,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2019-08-01,242.066,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2019-09-01,241.795,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2019-10-01,243.367,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2019-11-01,243.707,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2019-12-01,243.469,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2020-01-01,243.576,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2020-02-01,243.233,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2020-03-01,242.395,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2020-04-01,241.866,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2020-05-01,241.609,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2020-06-01,242.178,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2020-07-01,242.468,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2020-08-01,242.662,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2020-09-01,244.838,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2020-10-01,245.929,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2020-11-01,247.812,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2020-12-01,248.655,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2021-01-01,248.734,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2021-02-01,251.533,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2021-03-01,253.041,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2021-04-01,255.523,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2021-05-01,256.998,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2021-06-01,257.845,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2021-07-01,259.652,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SAH2,2021-08-01,261.995,Consumer Price Index for All Urban Consumers: Fuels and Utilities in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1990-01-01,92.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1990-02-01,93,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1990-03-01,92.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1990-04-01,92.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1990-05-01,91.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1990-06-01,92.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1990-07-01,93.1,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1990-08-01,100.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1990-09-01,109.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1990-10-01,116.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1990-11-01,117.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1990-12-01,117.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1991-01-01,110.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1991-02-01,102.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1991-03-01,97.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1991-04-01,97.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1991-05-01,99.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1991-06-01,98.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1991-07-01,96.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1991-08-01,97.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1991-09-01,97.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1991-10-01,96.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1991-11-01,97.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1991-12-01,98.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1992-01-01,97,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1992-02-01,96.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1992-03-01,96.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1992-04-01,96.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1992-05-01,97.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1992-06-01,99.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1992-07-01,100.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1992-08-01,99.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1992-09-01,99.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1992-10-01,100.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1992-11-01,101.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1992-12-01,101.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1993-01-01,101.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1993-02-01,101.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1993-03-01,100.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1993-04-01,99.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1993-05-01,97.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1993-06-01,96.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1993-07-01,95.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1993-08-01,95,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1993-09-01,93.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1993-10-01,98.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1993-11-01,97.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1993-12-01,95.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1994-01-01,94.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1994-02-01,96.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1994-03-01,95.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1994-04-01,95.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1994-05-01,93.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1994-06-01,94.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1994-07-01,97.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1994-08-01,102.4,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1994-09-01,101.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1994-10-01,101.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1994-11-01,102.1,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1994-12-01,101.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1995-01-01,100.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1995-02-01,100.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1995-03-01,100.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1995-04-01,100.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1995-05-01,101.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1995-06-01,103.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1995-07-01,101.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1995-08-01,99.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1995-09-01,98.1,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1995-10-01,97.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1995-11-01,95.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1995-12-01,97.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1996-01-01,101.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1996-02-01,101.4,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1996-03-01,104,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1996-04-01,108.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1996-05-01,109.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1996-06-01,108,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1996-07-01,106.1,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1996-08-01,104.4,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1996-09-01,104.4,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1996-10-01,104.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1996-11-01,107.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1996-12-01,110.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1997-01-01,110.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1997-02-01,110.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1997-03-01,108.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1997-04-01,105.1,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1997-05-01,101.4,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1997-06-01,102.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1997-07-01,101.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1997-08-01,106.1,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1997-09-01,108.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1997-10-01,106.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1997-11-01,104.4,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1997-12-01,103.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1998-01-01,99.4,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1998-02-01,96,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1998-03-01,91.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1998-04-01,89.4,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1998-05-01,91.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1998-06-01,92.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1998-07-01,92.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1998-08-01,90.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1998-09-01,89.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1998-10-01,90.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1998-11-01,89.4,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1998-12-01,87.4,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1999-01-01,86.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1999-02-01,85.1,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
